Geneid	GeneName	NewName	9_SC1	10_Ssh1	11_SC2	12_Ssh2
ENSG00000227009	FUNDC2P4	ENSG00000227009_FUNDC2P4	0	0	0	0
ENSG00000227011	C17orf112	ENSG00000227011_C17orf112	0	0	0	0
ENSG00000227012	LINC02527	ENSG00000227012_LINC02527	0	0	0	0
ENSG00000227013	OR7E96P	ENSG00000227013_OR7E96P	0	1	0	0
ENSG00000227014	AC007285.1	ENSG00000227014_AC007285.1	6	7	1	4
ENSG00000227015	AC023141.4	ENSG00000227015_AC023141.4	0	0	0	0
ENSG00000227016	AL583808.2	ENSG00000227016_AL583808.2	0	0	0	0
ENSG00000227017	AC007036.1	ENSG00000227017_AC007036.1	0	0	0	0
ENSG00000227018	IL6STP1	ENSG00000227018_IL6STP1	0	0	0	0
ENSG00000227019	OR7E101P	ENSG00000227019_OR7E101P	0	0	0	0
ENSG00000227021	AC007557.1	ENSG00000227021_AC007557.1	0	0	0	0
ENSG00000227023	OR51A3P	ENSG00000227023_OR51A3P	0	0	0	0
ENSG00000227028	SLC8A1-AS1	ENSG00000227028_SLC8A1-AS1	0	0	0	0
ENSG00000227029	AL139237.1	ENSG00000227029_AL139237.1	0	0	0	0
ENSG00000227032	RPS2P36	ENSG00000227032_RPS2P36	0	0	0	0
ENSG00000227033	AC019130.1	ENSG00000227033_AC019130.1	0	0	0	0
ENSG00000227034	AL445433.1	ENSG00000227034_AL445433.1	0	0	0	0
ENSG00000227035	MTATP6P18	ENSG00000227035_MTATP6P18	0	0	0	0
ENSG00000227036	LINC00511	ENSG00000227036_LINC00511	282	324	146	290
ENSG00000227038	GTF2IP7	ENSG00000227038_GTF2IP7	5	1	2	3
ENSG00000227039	ITGB2-AS1	ENSG00000227039_ITGB2-AS1	31	18	17	22
ENSG00000227040	AC022483.1	ENSG00000227040_AC022483.1	5	0	0	3
ENSG00000227042	AC003666.1	ENSG00000227042_AC003666.1	0	0	0	0
ENSG00000227043	LINC01682	ENSG00000227043_LINC01682	0	0	0	0
ENSG00000227045	AL589765.1	ENSG00000227045_AL589765.1	0	1	0	1
ENSG00000227047	AC012065.1	ENSG00000227047_AC012065.1	0	0	0	0
ENSG00000227048	AC096677.3	ENSG00000227048_AC096677.3	0	0	0	0
ENSG00000227050	AL512288.1	ENSG00000227050_AL512288.1	0	0	0	0
ENSG00000227051	C14orf132	ENSG00000227051_C14orf132	38	58	43	74
ENSG00000227053	AC105446.1	ENSG00000227053_AC105446.1	10	8	11	15
ENSG00000227054	FDX1P2	ENSG00000227054_FDX1P2	0	0	0	0
ENSG00000227055	AC009961.2	ENSG00000227055_AC009961.2	0	0	0	0
ENSG00000227056	RPL6P2	ENSG00000227056_RPL6P2	0	0	0	0
ENSG00000227057	WDR46	ENSG00000227057_WDR46	2757	1302	1677	1757
ENSG00000227058	BX510359.2	ENSG00000227058_BX510359.2	0	0	0	0
ENSG00000227059	ANHX	ENSG00000227059_ANHX	0	0	0	0
ENSG00000227060	LINC00629	ENSG00000227060_LINC00629	8	5	2	8
ENSG00000227061	AC079779.1	ENSG00000227061_AC079779.1	0	0	0	0
ENSG00000227062	AL596276.1	ENSG00000227062_AL596276.1	0	0	0	0
ENSG00000227063	RPL41P1	ENSG00000227063_RPL41P1	210	138	111	141
ENSG00000227064	Z82205.1	ENSG00000227064_Z82205.1	0	0	0	0
ENSG00000227066	Z98257.1	ENSG00000227066_Z98257.1	389	291	204	331
ENSG00000227067	DPPA3P1	ENSG00000227067_DPPA3P1	0	0	0	0
ENSG00000227068	AL162584.1	ENSG00000227068_AL162584.1	0	0	0	0
ENSG00000227069	CNN2P2	ENSG00000227069_CNN2P2	0	0	0	0
ENSG00000227070	AC104170.1	ENSG00000227070_AC104170.1	3	1	1	2
ENSG00000227071	FOCAD-AS1	ENSG00000227071_FOCAD-AS1	3	0	2	3
ENSG00000227072	AL353706.1	ENSG00000227072_AL353706.1	0	0	0	0
ENSG00000227073	SDHDP2	ENSG00000227073_SDHDP2	0	0	0	1
ENSG00000227075	AP000472.1	ENSG00000227075_AP000472.1	0	0	0	0
ENSG00000227076	AL158166.1	ENSG00000227076_AL158166.1	4	6	7	17
ENSG00000227077	AC107983.1	ENSG00000227077_AC107983.1	1	1	0	1
ENSG00000227078	LINC02094	ENSG00000227078_LINC02094	0	0	0	0
ENSG00000227080	AC012441.1	ENSG00000227080_AC012441.1	1	2	0	1
ENSG00000227081	AC005912.1	ENSG00000227081_AC005912.1	1288	1069	992	1391
ENSG00000227082	AC244021.1	ENSG00000227082_AC244021.1	4	1	1	2
ENSG00000227083	L29074.1	ENSG00000227083_L29074.1	0	1	0	0
ENSG00000227087	RBMX2P5	ENSG00000227087_RBMX2P5	0	0	0	0
ENSG00000227088	AC012494.1	ENSG00000227088_AC012494.1	0	0	0	0
ENSG00000227089	AL031767.1	ENSG00000227089_AL031767.1	0	0	0	0
ENSG00000227090	AP000402.1	ENSG00000227090_AP000402.1	0	0	0	0
ENSG00000227091	AL355990.1	ENSG00000227091_AL355990.1	0	0	0	0
ENSG00000227094	AL512785.1	ENSG00000227094_AL512785.1	0	0	0	0
ENSG00000227096	HMGB3P8	ENSG00000227096_HMGB3P8	0	0	0	0
ENSG00000227097	RPS28P7	ENSG00000227097_RPS28P7	1872	1560	1339	1492
ENSG00000227098	AC073636.1	ENSG00000227098_AC073636.1	0	0	0	0
ENSG00000227101	AC025822.1	ENSG00000227101_AC025822.1	0	0	0	0
ENSG00000227102	OR2AS1P	ENSG00000227102_OR2AS1P	0	0	0	0
ENSG00000227104	PIGQP1	ENSG00000227104_PIGQP1	0	0	0	0
ENSG00000227105	PARP1P1	ENSG00000227105_PARP1P1	0	0	0	0
ENSG00000227107	AC104667.1	ENSG00000227107_AC104667.1	0	0	0	0
ENSG00000227108	IGHD1-14	ENSG00000227108_IGHD1-14	0	0	0	0
ENSG00000227109	CRIP1P3	ENSG00000227109_CRIP1P3	0	0	0	0
ENSG00000227110	LMCD1-AS1	ENSG00000227110_LMCD1-AS1	3	1	2	2
ENSG00000227113	AC073210.1	ENSG00000227113_AC073210.1	0	0	0	0
ENSG00000227115	LINC01630	ENSG00000227115_LINC01630	11	1	2	0
ENSG00000227117	HORMAD2-AS1	ENSG00000227117_HORMAD2-AS1	0	0	0	0
ENSG00000227118	BTF3P13	ENSG00000227118_BTF3P13	0	0	0	0
ENSG00000227120	AC009238.1	ENSG00000227120_AC009238.1	0	0	0	0
ENSG00000227121	LINC02672	ENSG00000227121_LINC02672	1	0	0	0
ENSG00000227123	RPL12P44	ENSG00000227123_RPL12P44	0	0	0	0
ENSG00000227124	ZNF717	ENSG00000227124_ZNF717	266	337	178	285
ENSG00000227125	AP002856.1	ENSG00000227125_AP002856.1	0	0	0	0
ENSG00000227128	LBX1-AS1	ENSG00000227128_LBX1-AS1	0	3	4	5
ENSG00000227131	AL139275.2	ENSG00000227131_AL139275.2	0	0	0	0
ENSG00000227133	AC011742.1	ENSG00000227133_AC011742.1	0	0	0	0
ENSG00000227134	AC093084.1	ENSG00000227134_AC093084.1	0	0	0	0
ENSG00000227138	AL161788.1	ENSG00000227138_AL161788.1	0	0	0	0
ENSG00000227139	AC241644.1	ENSG00000227139_AC241644.1	0	0	0	0
ENSG00000227140	USP17L5	ENSG00000227140_USP17L5	0	0	0	0
ENSG00000227141	AL160286.1	ENSG00000227141_AL160286.1	1	0	1	1
ENSG00000227143	LINC01153	ENSG00000227143_LINC01153	0	0	0	0
ENSG00000227145	IL21-AS1	ENSG00000227145_IL21-AS1	0	0	0	1
ENSG00000227148	AC069285.1	ENSG00000227148_AC069285.1	0	0	0	0
ENSG00000227149	MTCO1P44	ENSG00000227149_MTCO1P44	0	0	0	0
ENSG00000227150	AL669970.2	ENSG00000227150_AL669970.2	0	0	0	0
ENSG00000227151	PRR20D	ENSG00000227151_PRR20D	0	0	0	0
ENSG00000227152	OR2T7	ENSG00000227152_OR2T7	0	0	0	0
ENSG00000227154	AL022721.1	ENSG00000227154_AL022721.1	2	0	0	0
ENSG00000227155	AL161725.1	ENSG00000227155_AL161725.1	1	0	0	0
ENSG00000227157	AC068535.1	ENSG00000227157_AC068535.1	0	0	0	0
ENSG00000227158	AC073621.1	ENSG00000227158_AC073621.1	0	0	0	0
ENSG00000227159	DDX11L16	ENSG00000227159_DDX11L16	0	0	0	0
ENSG00000227160	THEM7P	ENSG00000227160_THEM7P	0	0	0	0
ENSG00000227161	AC092755.1	ENSG00000227161_AC092755.1	0	0	0	1
ENSG00000227163	AL139220.1	ENSG00000227163_AL139220.1	0	0	0	0
ENSG00000227165	WDR11-AS1	ENSG00000227165_WDR11-AS1	1	0	1	4
ENSG00000227166	STSP1	ENSG00000227166_STSP1	0	0	0	0
ENSG00000227167	AL442638.1	ENSG00000227167_AL442638.1	0	0	0	0
ENSG00000227169	Z98747.1	ENSG00000227169_Z98747.1	0	0	0	0
ENSG00000227170	AF178030.1	ENSG00000227170_AF178030.1	0	0	0	0
ENSG00000227172	AC011290.1	ENSG00000227172_AC011290.1	2	0	6	1
ENSG00000227173	MYL6P3	ENSG00000227173_MYL6P3	0	0	0	0
ENSG00000227175	AL590677.1	ENSG00000227175_AL590677.1	0	0	0	0
ENSG00000227176	AC092641.1	ENSG00000227176_AC092641.1	0	0	0	0
ENSG00000227177	AIMP1P2	ENSG00000227177_AIMP1P2	0	0	0	0
ENSG00000227179	PGCP1	ENSG00000227179_PGCP1	0	0	0	0
ENSG00000227180	AC013467.1	ENSG00000227180_AC013467.1	0	0	0	0
ENSG00000227181	LINC01688	ENSG00000227181_LINC01688	0	0	0	0
ENSG00000227182	VN1R28P	ENSG00000227182_VN1R28P	0	0	0	0
ENSG00000227183	HDGFP1	ENSG00000227183_HDGFP1	0	0	0	0
ENSG00000227186	AC018511.1	ENSG00000227186_AC018511.1	0	0	0	0
ENSG00000227187	AC007435.1	ENSG00000227187_AC007435.1	0	0	0	0
ENSG00000227188	MGAT3-AS1	ENSG00000227188_MGAT3-AS1	0	0	0	0
ENSG00000227189	AC092535.1	ENSG00000227189_AC092535.1	0	0	0	0
ENSG00000227191	TRGC2	ENSG00000227191_TRGC2	0	0	0	0
ENSG00000227192	AL023581.2	ENSG00000227192_AL023581.2	0	0	0	0
ENSG00000227193	AC244453.1	ENSG00000227193_AC244453.1	0	0	0	2
ENSG00000227195	MIR663AHG	ENSG00000227195_MIR663AHG	0	0	0	0
ENSG00000227196	IGHD4-23	ENSG00000227196_IGHD4-23	0	0	0	0
ENSG00000227197	AC009365.3	ENSG00000227197_AC009365.3	0	0	0	0
ENSG00000227198	C6orf47-AS1	ENSG00000227198_C6orf47-AS1	0	0	0	0
ENSG00000227199	ST7-AS1	ENSG00000227199_ST7-AS1	7	3	3	8
ENSG00000227200	AL162724.1	ENSG00000227200_AL162724.1	0	1	1	0
ENSG00000227201	CNN2P1	ENSG00000227201_CNN2P1	0	0	0	0
ENSG00000227203	SUB1P1	ENSG00000227203_SUB1P1	5	1	1	4
ENSG00000227204	RBMY2JP	ENSG00000227204_RBMY2JP	0	0	0	0
ENSG00000227205	PFN1P9	ENSG00000227205_PFN1P9	0	0	0	0
ENSG00000227206	AL645937.2	ENSG00000227206_AL645937.2	0	0	0	0
ENSG00000227207	RPL31P12	ENSG00000227207_RPL31P12	0	0	0	0
ENSG00000227209	WARS2P1	ENSG00000227209_WARS2P1	0	0	0	0
ENSG00000227210	AC079145.1	ENSG00000227210_AC079145.1	5	8	0	7
ENSG00000227211	AL035551.1	ENSG00000227211_AL035551.1	0	0	0	0
ENSG00000227212	PFN1P6	ENSG00000227212_PFN1P6	0	0	0	0
ENSG00000227213	SPATA13-AS1	ENSG00000227213_SPATA13-AS1	0	0	0	0
ENSG00000227214	HCG15	ENSG00000227214_HCG15	15	10	13	3
ENSG00000227215	AL355613.1	ENSG00000227215_AL355613.1	0	0	0	0
ENSG00000227217	AL356276.1	ENSG00000227217_AL356276.1	0	0	0	0
ENSG00000227218	AL157935.1	ENSG00000227218_AL157935.1	2	2	0	0
ENSG00000227220	AL133346.1	ENSG00000227220_AL133346.1	0	0	0	0
ENSG00000227224	AC092035.1	ENSG00000227224_AC092035.1	0	0	0	0
ENSG00000227225	MTND1P14	ENSG00000227225_MTND1P14	0	0	0	0
ENSG00000227227	AC017101.1	ENSG00000227227_AC017101.1	0	0	0	0
ENSG00000227230	AL606534.1	ENSG00000227230_AL606534.1	0	0	0	0
ENSG00000227232	WASH7P	ENSG00000227232_WASH7P	57	55	36	48
ENSG00000227233	CICP17	ENSG00000227233_CICP17	0	0	0	0
ENSG00000227234	SPANXB1	ENSG00000227234_SPANXB1	0	0	0	0
ENSG00000227236	AL583844.1	ENSG00000227236_AL583844.1	0	0	0	0
ENSG00000227237	AL672291.1	ENSG00000227237_AL672291.1	0	0	0	0
ENSG00000227238	TTC39DP	ENSG00000227238_TTC39DP	0	0	0	0
ENSG00000227240	AL136456.1	ENSG00000227240_AL136456.1	0	0	0	0
ENSG00000227241	AC011998.1	ENSG00000227241_AC011998.1	0	0	0	0
ENSG00000227242	NBPF13P	ENSG00000227242_NBPF13P	0	0	0	1
ENSG00000227243	SLAMF6P1	ENSG00000227243_SLAMF6P1	0	0	0	0
ENSG00000227244	LINC00845	ENSG00000227244_LINC00845	0	0	0	0
ENSG00000227245	AC092042.1	ENSG00000227245_AC092042.1	0	0	0	0
ENSG00000227247	TRIM60P13	ENSG00000227247_TRIM60P13	0	0	0	0
ENSG00000227248	FAM155A-IT1	ENSG00000227248_FAM155A-IT1	0	0	0	0
ENSG00000227249	AC000374.1	ENSG00000227249_AC000374.1	0	0	0	0
ENSG00000227251	TRIM60P9Y	ENSG00000227251_TRIM60P9Y	0	0	0	0
ENSG00000227252	AC012063.1	ENSG00000227252_AC012063.1	43	14	10	13
ENSG00000227253	AL158834.2	ENSG00000227253_AL158834.2	0	0	0	0
ENSG00000227254	VDAC1P12	ENSG00000227254_VDAC1P12	0	0	0	0
ENSG00000227255	CDRT15P2	ENSG00000227255_CDRT15P2	0	0	0	0
ENSG00000227256	MIS18A-AS1	ENSG00000227256_MIS18A-AS1	2	1	0	0
ENSG00000227257	AL158827.1	ENSG00000227257_AL158827.1	0	0	0	0
ENSG00000227258	SMIM2-AS1	ENSG00000227258_SMIM2-AS1	10	2	6	7
ENSG00000227259	HMGN2P22	ENSG00000227259_HMGN2P22	0	0	0	0
ENSG00000227260	LINC01985	ENSG00000227260_LINC01985	3	0	1	0
ENSG00000227261	YWHAZP7	ENSG00000227261_YWHAZP7	0	0	0	0
ENSG00000227262	HCG4B	ENSG00000227262_HCG4B	0	3	1	0
ENSG00000227264	ACTR3BP5	ENSG00000227264_ACTR3BP5	0	0	0	0
ENSG00000227265	AL845331.1	ENSG00000227265_AL845331.1	0	0	0	0
ENSG00000227267	AC072039.1	ENSG00000227267_AC072039.1	0	0	0	0
ENSG00000227268	KLLN	ENSG00000227268_KLLN	15	4	2	5
ENSG00000227269	AL162427.1	ENSG00000227269_AL162427.1	0	0	0	0
ENSG00000227270	AC009963.1	ENSG00000227270_AC009963.1	0	0	0	0
ENSG00000227271	RPL39P25	ENSG00000227271_RPL39P25	0	0	0	0
ENSG00000227274	AC005358.1	ENSG00000227274_AC005358.1	0	0	0	0
ENSG00000227275	MTND6P10	ENSG00000227275_MTND6P10	0	0	0	0
ENSG00000227278	AL603839.1	ENSG00000227278_AL603839.1	0	0	0	0
ENSG00000227279	AC110015.1	ENSG00000227279_AC110015.1	2	1	1	3
ENSG00000227282	AL389889.1	ENSG00000227282_AL389889.1	0	0	0	0
ENSG00000227283	RPL35AP12	ENSG00000227283_RPL35AP12	0	0	0	0
ENSG00000227284	MARK2P10	ENSG00000227284_MARK2P10	0	0	0	0
ENSG00000227288	AL138799.1	ENSG00000227288_AL138799.1	3	4	2	4
ENSG00000227289	HSFY3P	ENSG00000227289_HSFY3P	0	0	0	0
ENSG00000227290	LINC01364	ENSG00000227290_LINC01364	0	0	0	0
ENSG00000227291	AC092170.1	ENSG00000227291_AC092170.1	0	0	0	0
ENSG00000227292	AC009229.1	ENSG00000227292_AC009229.1	1	0	0	0
ENSG00000227293	AC118345.1	ENSG00000227293_AC118345.1	0	0	0	0
ENSG00000227294	AC016994.1	ENSG00000227294_AC016994.1	0	0	0	0
ENSG00000227295	ELL2P1	ENSG00000227295_ELL2P1	18	18	18	35
ENSG00000227297	AL035541.1	ENSG00000227297_AL035541.1	0	0	0	0
ENSG00000227298	ARAFP3	ENSG00000227298_ARAFP3	0	0	0	0
ENSG00000227300	KRT16P2	ENSG00000227300_KRT16P2	16	223	16	169
ENSG00000227301	AL356489.1	ENSG00000227301_AL356489.1	0	0	1	3
ENSG00000227302	SSXP9	ENSG00000227302_SSXP9	0	0	0	0
ENSG00000227303	AC239727.1	ENSG00000227303_AC239727.1	0	0	0	0
ENSG00000227304	AC067942.1	ENSG00000227304_AC067942.1	0	0	0	0
ENSG00000227305	AC073188.2	ENSG00000227305_AC073188.2	0	0	0	0
ENSG00000227306	AP006285.1	ENSG00000227306_AP006285.1	0	0	0	0
ENSG00000227307	AC010998.1	ENSG00000227307_AC010998.1	0	0	0	0
ENSG00000227308	AC009502.1	ENSG00000227308_AC009502.1	9	11	5	7
ENSG00000227309	AC140076.1	ENSG00000227309_AC140076.1	0	0	0	0
ENSG00000227311	AL031985.2	ENSG00000227311_AL031985.2	0	0	0	0
ENSG00000227312	AL445686.1	ENSG00000227312_AL445686.1	0	0	0	0
ENSG00000227313	LINC02630	ENSG00000227313_LINC02630	0	0	0	0
ENSG00000227321	MTND4P15	ENSG00000227321_MTND4P15	0	0	0	0
ENSG00000227329	AL139396.1	ENSG00000227329_AL139396.1	0	0	0	0
ENSG00000227330	AF130417.1	ENSG00000227330_AF130417.1	0	0	0	0
ENSG00000227331	AC005042.1	ENSG00000227331_AC005042.1	2	0	0	0
ENSG00000227335	IGHJ1P	ENSG00000227335_IGHJ1P	0	0	0	0
ENSG00000227336	LINC00434	ENSG00000227336_LINC00434	0	0	0	0
ENSG00000227337	RPL23AP43	ENSG00000227337_RPL23AP43	0	0	0	0
ENSG00000227338	AL139280.1	ENSG00000227338_AL139280.1	0	0	0	0
ENSG00000227339	THRAP3P1	ENSG00000227339_THRAP3P1	0	0	0	0
ENSG00000227342	LINC00307	ENSG00000227342_LINC00307	0	0	0	0
ENSG00000227343	RPL15P1	ENSG00000227343_RPL15P1	0	0	0	0
ENSG00000227344	HAUS6P1	ENSG00000227344_HAUS6P1	3	0	1	0
ENSG00000227345	PARG	ENSG00000227345_PARG	1488	877	717	1326
ENSG00000227347	HNRNPKP2	ENSG00000227347_HNRNPKP2	4	8	1	3
ENSG00000227348	MTND5P25	ENSG00000227348_MTND5P25	0	0	0	0
ENSG00000227349	CEACAMP7	ENSG00000227349_CEACAMP7	0	0	0	0
ENSG00000227350	PPIAP88	ENSG00000227350_PPIAP88	0	0	0	0
ENSG00000227351	NANOGP6	ENSG00000227351_NANOGP6	0	0	0	0
ENSG00000227352	ARHGEF7-AS1	ENSG00000227352_ARHGEF7-AS1	0	0	0	0
ENSG00000227353	RAB28P3	ENSG00000227353_RAB28P3	0	0	0	0
ENSG00000227354	RBM26-AS1	ENSG00000227354_RBM26-AS1	65	37	23	39
ENSG00000227355	AL359644.1	ENSG00000227355_AL359644.1	0	0	0	0
ENSG00000227356	LINC00866	ENSG00000227356_LINC00866	1	0	0	1
ENSG00000227358	AL354861.1	ENSG00000227358_AL354861.1	0	0	0	0
ENSG00000227359	AC017074.1	ENSG00000227359_AC017074.1	2	0	3	0
ENSG00000227360	AL512658.1	ENSG00000227360_AL512658.1	0	0	0	0
ENSG00000227361	RPS24P7	ENSG00000227361_RPS24P7	0	0	0	0
ENSG00000227364	AC018685.1	ENSG00000227364_AC018685.1	0	0	0	0
ENSG00000227365	AC008060.2	ENSG00000227365_AC008060.2	0	0	0	0
ENSG00000227367	SLC9B1P4	ENSG00000227367_SLC9B1P4	0	0	0	0
ENSG00000227368	CDK8P2	ENSG00000227368_CDK8P2	3	0	2	0
ENSG00000227370	AC254562.1	ENSG00000227370_AC254562.1	0	3	2	0
ENSG00000227371	AC074085.1	ENSG00000227371_AC074085.1	0	0	0	0
ENSG00000227372	TP73-AS1	ENSG00000227372_TP73-AS1	60	144	41	80
ENSG00000227373	AL121983.2	ENSG00000227373_AL121983.2	6	5	2	1
ENSG00000227374	AL157832.1	ENSG00000227374_AL157832.1	0	0	0	0
ENSG00000227375	DLG1-AS1	ENSG00000227375_DLG1-AS1	7	1	2	4
ENSG00000227376	FTH1P16	ENSG00000227376_FTH1P16	3	6	3	1
ENSG00000227379	PPIAP2	ENSG00000227379_PPIAP2	3	0	2	0
ENSG00000227382	EIF4A2P2	ENSG00000227382_EIF4A2P2	0	0	1	0
ENSG00000227383	AL353662.1	ENSG00000227383_AL353662.1	0	0	1	0
ENSG00000227386	AC091705.1	ENSG00000227386_AC091705.1	0	0	0	0
ENSG00000227388	AL133410.1	ENSG00000227388_AL133410.1	26	18	15	24
ENSG00000227391	SALL1P1	ENSG00000227391_SALL1P1	0	0	0	0
ENSG00000227392	HPN-AS1	ENSG00000227392_HPN-AS1	0	0	0	0
ENSG00000227393	AL031575.1	ENSG00000227393_AL031575.1	0	0	0	0
ENSG00000227394	AC007386.1	ENSG00000227394_AC007386.1	1	0	0	0
ENSG00000227395	EIF2AP4	ENSG00000227395_EIF2AP4	0	0	0	0
ENSG00000227397	AC079355.2	ENSG00000227397_AC079355.2	0	0	0	0
ENSG00000227398	KIF9-AS1	ENSG00000227398_KIF9-AS1	36	43	28	25
ENSG00000227399	AL391219.1	ENSG00000227399_AL391219.1	0	0	0	0
ENSG00000227400	AC012501.1	ENSG00000227400_AC012501.1	0	0	0	0
ENSG00000227401	RPL37P1	ENSG00000227401_RPL37P1	0	0	0	0
ENSG00000227403	LINC01806	ENSG00000227403_LINC01806	164	109	91	75
ENSG00000227404	KRT8P20	ENSG00000227404_KRT8P20	0	0	0	0
ENSG00000227406	RNF6P1	ENSG00000227406_RNF6P1	0	0	0	0
ENSG00000227407	AC245884.1	ENSG00000227407_AC245884.1	0	0	0	0
ENSG00000227408	AMYP1	ENSG00000227408_AMYP1	0	0	0	0
ENSG00000227409	ZMYM4-AS1	ENSG00000227409_ZMYM4-AS1	0	0	0	0
ENSG00000227411	ACNATP	ENSG00000227411_ACNATP	0	0	0	0
ENSG00000227412	STK33P1	ENSG00000227412_STK33P1	0	0	0	0
ENSG00000227413	AL022238.1	ENSG00000227413_AL022238.1	0	0	0	0
ENSG00000227416	AL929472.1	ENSG00000227416_AL929472.1	0	0	0	0
ENSG00000227417	AC114402.2	ENSG00000227417_AC114402.2	0	0	0	0
ENSG00000227418	PCGEM1	ENSG00000227418_PCGEM1	0	0	0	0
ENSG00000227421	LINC01724	ENSG00000227421_LINC01724	0	0	0	0
ENSG00000227423	OR10U1P	ENSG00000227423_OR10U1P	0	0	0	0
ENSG00000227425	MRPS21P2	ENSG00000227425_MRPS21P2	0	0	0	0
ENSG00000227426	VN1R33P	ENSG00000227426_VN1R33P	0	0	0	0
ENSG00000227427	Z93019.1	ENSG00000227427_Z93019.1	0	0	0	0
ENSG00000227430	AC019185.1	ENSG00000227430_AC019185.1	0	0	0	0
ENSG00000227431	CSE1L-AS1	ENSG00000227431_CSE1L-AS1	3	0	0	0
ENSG00000227432	AC053503.1	ENSG00000227432_AC053503.1	0	0	0	0
ENSG00000227433	AC090018.1	ENSG00000227433_AC090018.1	0	0	0	0
ENSG00000227434	RNF19BPX	ENSG00000227434_RNF19BPX	0	0	0	0
ENSG00000227436	FCF1P1	ENSG00000227436_FCF1P1	0	0	0	0
ENSG00000227437	RPS8P4	ENSG00000227437_RPS8P4	0	0	0	0
ENSG00000227438	AP001471.1	ENSG00000227438_AP001471.1	0	0	0	0
ENSG00000227439	TTTY17B	ENSG00000227439_TTTY17B	0	0	0	0
ENSG00000227440	ATP5MC1P4	ENSG00000227440_ATP5MC1P4	0	0	0	0
ENSG00000227443	AL137022.1	ENSG00000227443_AL137022.1	0	0	0	0
ENSG00000227444	AC007322.1	ENSG00000227444_AC007322.1	0	0	0	0
ENSG00000227445	OR10R1P	ENSG00000227445_OR10R1P	0	0	0	0
ENSG00000227447	XGY1	ENSG00000227447_XGY1	0	0	0	0
ENSG00000227449	FGF7P6	ENSG00000227449_FGF7P6	18	29	18	17
ENSG00000227453	HNRNPA1P63	ENSG00000227453_HNRNPA1P63	0	0	0	0
ENSG00000227454	MTND4P30	ENSG00000227454_MTND4P30	0	0	0	0
ENSG00000227455	AL450345.1	ENSG00000227455_AL450345.1	0	0	0	0
ENSG00000227456	LINC00310	ENSG00000227456_LINC00310	3	0	0	1
ENSG00000227459	AC079612.2	ENSG00000227459_AC079612.2	0	0	0	0
ENSG00000227462	PSME2P6	ENSG00000227462_PSME2P6	0	0	0	0
ENSG00000227463	AL390838.1	ENSG00000227463_AL390838.1	0	0	0	0
ENSG00000227465	GPN3P1	ENSG00000227465_GPN3P1	0	0	0	0
ENSG00000227466	AL590783.1	ENSG00000227466_AL590783.1	0	0	0	0
ENSG00000227467	LINC01537	ENSG00000227467_LINC01537	0	0	10	6
ENSG00000227470	AC073415.1	ENSG00000227470_AC073415.1	7	2	5	10
ENSG00000227471	AKR1B15	ENSG00000227471_AKR1B15	26	64	0	12
ENSG00000227473	TSSK5P	ENSG00000227473_TSSK5P	0	0	0	0
ENSG00000227474	RPL6P24	ENSG00000227474_RPL6P24	0	0	0	0
ENSG00000227475	AL355300.1	ENSG00000227475_AL355300.1	0	0	0	0
ENSG00000227477	STK4-AS1	ENSG00000227477_STK4-AS1	21	5	7	5
ENSG00000227479	AC124861.1	ENSG00000227479_AC124861.1	0	4	1	4
ENSG00000227480	CCDC148-AS1	ENSG00000227480_CCDC148-AS1	0	0	0	0
ENSG00000227481	AC008080.2	ENSG00000227481_AC008080.2	0	0	0	0
ENSG00000227482	AL157702.2	ENSG00000227482_AL157702.2	2	0	1	8
ENSG00000227484	CR559946.1	ENSG00000227484_CR559946.1	0	0	0	0
ENSG00000227485	AL162400.1	ENSG00000227485_AL162400.1	0	0	0	0
ENSG00000227486	AL050309.1	ENSG00000227486_AL050309.1	8	9	9	11
ENSG00000227487	NCAM1-AS1	ENSG00000227487_NCAM1-AS1	0	0	0	1
ENSG00000227488	GAGE12D	ENSG00000227488_GAGE12D	0	0	0	0
ENSG00000227489	AC006458.1	ENSG00000227489_AC006458.1	0	0	0	0
ENSG00000227491	CCNJP1	ENSG00000227491_CCNJP1	0	0	0	0
ENSG00000227492	AL138921.1	ENSG00000227492_AL138921.1	1	0	0	0
ENSG00000227493	AC239367.1	ENSG00000227493_AC239367.1	0	0	0	0
ENSG00000227494	USP9YP14	ENSG00000227494_USP9YP14	0	0	0	0
ENSG00000227495	AC004771.1	ENSG00000227495_AC004771.1	2	1	0	1
ENSG00000227496	AC099066.2	ENSG00000227496_AC099066.2	4	8	3	6
ENSG00000227497	PABPC1P6	ENSG00000227497_PABPC1P6	0	0	0	0
ENSG00000227498	AC018359.1	ENSG00000227498_AC018359.1	0	0	0	0
ENSG00000227499	AC092647.2	ENSG00000227499_AC092647.2	0	0	0	0
ENSG00000227500	SCAMP4	ENSG00000227500_SCAMP4	3003	2568	1988	2334
ENSG00000227502	LINC01268	ENSG00000227502_LINC01268	0	0	0	0
ENSG00000227505	AC016925.1	ENSG00000227505_AC016925.1	0	0	0	0
ENSG00000227507	LTB	ENSG00000227507_LTB	4	21	11	17
ENSG00000227508	LINC01624	ENSG00000227508_LINC01624	0	0	0	0
ENSG00000227509	LINC01839	ENSG00000227509_LINC01839	0	0	0	0
ENSG00000227510	LINC01442	ENSG00000227510_LINC01442	0	0	0	0
